#,Data-set path,Unit Test Grade,ChatGPT Grade,Execution Time
5387,00173_00002,100,90,0.9567631
5388,00174_00001,100,95,1.3248542
5389,00175_00001,100,95,1.0261091
5390,00176_00001,100,50,0.8945477
5391,00176_00002,100,85,0.7853403
5392,00177_00005,100,90,0.9495709
5393,00179_00004,100,100,0.8163939
5394,00180_00001,100,85,1.015502
5395,00181_00003,20,95,6.0769551
5396,00181_00004,20,85,6.2769846
5397,00182_00001,100,100,1.3876129
5398,00183_00001,100,88,1.1873755
5399,00184_00011,20,90,6.0157331
5400,00184_00012,100,100,0.9195988
5401,00185_00003,100,95,0.808305
5402,00186_00001,100,90,1.1329818
5403,00187_00001,20,90,6.4387779
5404,00188_00003,100,100,1.1654872
5405,00190_00003,100,95,1.4335938
5406,00190_00004,100,95,1.5215949
5407,00191_00001,100,95,1.047159
5408,00192_00006,100,100,0.8604954
5409,00193_00001,100,100,1.0429092
5410,00193_00003,100,95,0.8569837
5411,00194_00002,100,100,0.9975586
5412,00195_00001,20,95,6.0903154
5413,00195_00002,20,90,6.2104675
5414,00196_00004,100,55,1.0812389
5415,00197_00002,0,0,1.088406
5416,00198_00001,100,90,1.092924
5417,00198_00002,100,100,1.0790149
5418,00199_00001,100,95,1.10315
5419,00200_00002,100,90,0.9007905
5420,00201_00005,100,80,0.9248124
5421,00203_00003,100,100,1.1906305
5422,00204_00002,20,100,6.7942323
5423,00204_00003,20,90,6.9380123
5424,00204_00005,20,90,6.6932862
5425,00204_00006,20,100,6.5180118
5426,00205_00001,100,80,1.0406832
5427,00205_00002,100,95,0.7573802
5428,00206_00003,100,100,1.0085846
5429,00206_00004,100,95,1.0003478
5430,00206_00005,100,90,1.0014297
5431,00207_00003,100,95,1.288215
5432,00208_00001,100,90,1.0729553
5433,00209_00001,100,100,0.7808961
5434,00210_00009,100,90,0.8099613
5435,00211_00002,100,100,1.0567058
5436,00212_00001,100,95,0.8490244
5437,00213_00002,100,100,1.0005475
5438,00214_00001,100,95,1.22823
5439,00216_00002,100,85,1.1563398
5440,00217_00001,100,100,1.3840386
5441,00218_00001,100,85,2.8035199
5442,00219_00002,100,95,1.2577563
5443,00220_00001,100,90,1.0672202
5444,00221_00001,100,95,0.8907409
5445,00222_00013,100,100,0.8190023
5446,00223_00001,100,100,0.8741072
5447,00224_00001,100,100,0.7546365
5448,00225_00001,100,100,1.090195
5449,00226_00002,100,100,1.0981297
5450,00227_00001,100,90,0.8916642
5451,00228_00002,100,100,1.0816887
5452,00229_00002,100,90,1.25475
5453,00230_00001,100,100,0.9689923
5454,00231_00001,100,100,0.813283
5455,00233_00005,100,80,1.0092671
5456,00235_00003,100,95,0.9585087
5457,00000_00001,100,100,1.537255
5458,00001_00001,100,95,1.2657446
5459,00001_00002,100,100,1.0184603
5460,00001_00003,100,95,1.0406151
5461,00001_00004,100,100,0.9340038
5462,00002_00001,100,95,0.7846243
5463,00002_00002,100,95,0.9784731
5464,00002_00003,100,85,0.9854872
5465,00005_00001,100,85,1.2116861
5466,00005_00002,100,80,1.4642499
5467,00006_00005,20,85,6.4223063
5468,00006_00008,20,90,6.0019727
5469,00006_00009,20,90,6.013701
5470,00007_00001,20,85,0.9528421
5471,00007_00002,20,75,0.9301882
5472,00009_00001,20,95,0.8722644
5473,00010_00001,100,90,1.0930764
5474,00010_00002,100,95,1.1995301
5475,00010_00004,100,90,1.048357
5476,00013_00002,20,80,0.8585626
5477,00013_00003,100,85,0.7838225
5478,00013_00005,100,50,0.9163099
5479,00013_00007,20,70,6.0757891
5480,00015_00002,20,0,1.7821864
5481,00017_00001,100,100,1.0473924
5482,00021_00001,100,100,1.2299896
5483,00021_00002,100,100,0.8339337
5484,00021_00003,100,80,0.7692124
5485,00021_00004,100,95,0.7731168
5486,00021_00005,100,80,0.8522927
5487,00021_00006,20,95,0.8173667
5488,00021_00007,100,95,0.9051289
5489,00023_00001,100,90,1.0437491
5490,00023_00002,100,90,1.2748817
5491,00024_00001,100,95,0.7593495
5492,00024_00002,0,50,0.802904
5493,00025_00001,100,95,1.4719589
5494,00025_00002,100,95,1.9857978
5495,00025_00003,100,100,2.0350575
5496,00025_00004,100,100,2.784441
5497,00025_00006,100,95,2.5925109
5498,00026_00001,100,100,1.0331704
5499,00026_00002,100,85,1.1031154
5500,00026_00003,100,100,1.0805502
5501,00026_00004,100,90,0.7824988
5502,00026_00005,100,100,0.9110127
5503,00026_00008,0,65,0.8780592
5504,00026_00009,100,90,1.5715944
5505,00026_00010,20,90,1.2649636
5506,00026_00011,100,95,1.0660769
5507,00026_00012,100,85,1.2122218
5508,00026_00013,100,85,1.0888804
5509,00026_00014,100,90,0.7722134
5510,00026_00015,100,85,0.9791399
5511,00026_00016,100,95,0.7939009
5512,00027_00001,100,90,0.8316864
5513,00029_00001,100,90,0.9634037
5514,00030_00001,100,100,1.0248044
5515,00030_00002,100,90,1.2193438
5516,00030_00003,100,95,1.2426268
5517,00033_00001,100,90,1.1526725
5518,00034_00001,100,100,0.8920229
5519,00036_00002,100,95,0.8377494
5520,00036_00003,100,90,0.8303928
5521,00037_00001,100,90,0.7936378
5522,00037_00002,100,95,0.7300613
5523,00038_00001,100,85,0.8823067
5524,00038_00002,100,85,1.0068026
5525,00038_00003,100,85,1.0504078
5526,00039_00001,20,90,1.4497122
5527,00039_00002,100,90,1.6010142
5528,00039_00003,100,90,1.4162114
5529,00040_00001,100,100,0.8844972
5530,00040_00002,100,95,0.8213667
5531,00040_00003,100,80,0.9359036
5532,00040_00004,100,90,1.1713268
5533,00040_00005,100,90,0.8260269
5534,00041_00001,100,90,1.0309063
5535,00041_00002,100,95,0.9817941
5536,00041_00003,100,90,0.986267
5537,00041_00004,100,90,1.2852981
5538,00042_00001,20,65,1.3032217
5539,00042_00002,100,80,0.8512129
5540,00042_00004,100,100,0.7948611
5541,00042_00005,100,100,0.8151081
5542,00042_00006,100,100,0.8201887
5543,00042_00007,100,100,0.8890948
5544,00042_00008,100,95,1.0243442
5545,00042_00009,100,100,1.0165635
5546,00042_00013,0,50,0.9293988
5547,00042_00014,0,100,0.0334444
5548,00042_00016,20,90,1.3079081
5549,00042_00017,100,100,1.0941457
5550,00042_00018,100,100,1.1567808
5551,00042_00019,100,90,1.1391095
5552,00043_00001,100,65,1.1617674
5553,00043_00002,100,85,1.0602952
5554,00043_00003,100,85,1.1632558
5555,00043_00004,100,85,1.0408562
5556,00043_00005,100,90,1.3160582
5557,00043_00006,100,90,1.3131348
5558,00043_00008,100,85,1.4005191
5559,00044_00001,100,90,1.0560721
5560,00044_00002,100,100,1.135965
5561,00044_00003,0,55,1.1863428
5562,00044_00004,100,90,1.045857
5563,00044_00005,20,85,0.9809147
5564,00044_00006,100,95,0.8103495
5565,00045_00001,100,95,0.9286053
5566,00047_00001,20,100,5.9303236
5567,00049_00001,100,75,0.8715599
5568,00049_00006,20,95,1.109407
5569,00049_00007,100,75,1.0855669
5570,00050_00001,20,100,1.0533891
5571,00050_00002,100,100,0.8845491
5572,00050_00003,100,100,0.8527758
5573,00052_00001,100,85,1.7742812
5574,00052_00002,20,90,1.7615635
5575,00052_00003,100,85,1.754206
5576,00052_00004,20,85,1.6471253
5577,00052_00005,100,85,2.0564162
5578,00052_00007,100,95,2.33843
5579,00052_00010,100,100,1.6206073
5580,00052_00011,100,95,1.8732212
5581,00052_00012,20,90,6.6382751
5582,00052_00013,20,85,6.3026914
5583,00052_00014,20,80,6.1946043
5584,00053_00001,0,20,0.85536
5585,00053_00004,100,90,0.9657444
5586,00055_00003,100,90,0.9570545
5587,00057_00001,100,100,1.227028
5588,00057_00003,100,100,1.159252
5589,00057_00004,20,100,1.2653319
5590,00057_00005,100,100,0.9491944
5591,00057_00006,100,100,0.9053135
5592,00057_00008,100,100,0.8311675
5593,00057_00009,100,100,0.8505521
5594,00057_00010,100,90,0.8396767
5595,00057_00011,100,100,0.8977744
5596,00057_00012,100,100,1.0103341
5597,00057_00013,100,100,1.6004687
5598,00057_00014,100,100,1.5703341
5599,00057_00015,100,85,1.4893996
5600,00057_00016,100,95,1.4938354
5601,00057_00017,100,90,1.6303311
5602,00057_00018,100,95,1.3345606
5603,00057_00019,100,95,1.5867343
5604,00057_00020,100,100,1.1291443
5605,00057_00021,0,60,1.0730017
5606,00057_00022,100,100,0.911587
5607,00057_00023,100,100,0.9354539
5608,00057_00024,100,100,1.1560384
5609,00057_00026,100,85,1.2635637
5610,00057_00027,100,90,1.1111165
5611,00058_00001,100,75,1.0775006
5612,00059_00001,100,90,0.813315
5613,00060_00001,100,95,0.8679575
5614,00061_00001,100,100,0.7028814
5615,00061_00002,100,100,0.8944254
5616,00062_00001,100,100,0.7533425
5617,00063_00001,20,50,6.0800293
5618,00063_00002,20,40,6.154205
5619,00064_00001,100,90,1.3463164
5620,00064_00002,100,90,1.0800843
5621,00064_00003,100,85,0.8252879
5622,00064_00004,100,95,0.8674144
5623,00065_00001,100,95,0.7786894
5624,00066_00001,100,100,1.7978296
5625,00068_00001,100,90,0.9363139
5626,00070_00001,20,85,0.9515318
5627,00070_00002,20,100,1.0490527
5628,00070_00003,20,90,1.4256909
5629,00070_00004,20,50,1.1357431
5630,00072_00001,100,90,0.7802103
5631,00072_00002,100,95,0.900335
5632,00073_00002,20,95,5.9296813
5633,00073_00004,20,90,5.4909535
5634,00073_00006,20,90,0.9352786
5635,00075_00001,0,35,0.5162659
5636,00075_00003,0,0,0.5314467
5637,00075_00004,0,0,0.5049617
5638,00075_00006,0,0,0.5477298
5639,00075_00009,100,85,0.880735
5640,00077_00004,100,95,0.7566269
5641,00077_00013,100,90,0.7741441
5642,00077_00015,100,100,1.0808021
5643,00078_00001,100,95,0.9955027
5644,00078_00002,100,95,1.0028071
5645,00078_00003,100,95,0.9828105
5646,00078_00004,100,90,1.1788892
5647,00079_00001,100,90,1.0361909
5648,00079_00003,100,95,0.985371
5649,00079_00004,100,100,0.8185586
5650,00079_00005,20,95,0.8096612
5651,00079_00006,20,90,0.869284
5652,00079_00009,100,100,0.8446875
5653,00079_00010,100,95,0.9281928
5654,00079_00011,100,95,0.9588797
5655,00079_00012,100,90,1.0818912
5656,00080_00001,20,90,1.4508937
5657,00083_00001,20,85,6.4487892
5658,00083_00002,20,90,1.5148053
5659,00083_00003,100,90,1.2412852
5660,00084_00001,100,85,1.6290449
5661,00084_00002,100,90,1.4216622
5662,00084_00003,100,90,1.3996163
5663,00086_00001,100,90,1.5579594
5664,00086_00002,20,95,1.5910372
5665,00086_00003,100,85,1.38119
5666,00086_00004,100,95,1.4494007
5667,00086_00005,100,95,1.4854419
5668,00086_00006,100,80,1.4107491
5669,00086_00007,100,92,1.4091946
5670,00086_00008,100,90,1.0494292
5671,00086_00009,100,90,1.0839294
5672,00086_00010,100,90,0.9975328
5673,00086_00011,100,90,1.2637094
5674,00087_00001,20,30,1.820765
5675,00087_00002,20,50,2.0291286
5676,00087_00003,20,70,2.1845058
5677,00087_00004,20,85,2.1122978
5678,00087_00005,20,100,2.1674466
5679,00087_00006,100,85,2.4045275
5680,00087_00007,100,90,1.3479151
5681,00087_00008,100,85,1.5361358
5682,00087_00009,100,95,1.7602884
5683,00087_00010,100,90,1.8228027
5684,00087_00011,100,90,1.8421396
5685,00087_00012,100,85,2.0016908
5686,00087_00013,100,85,2.0599184
5687,00087_00014,100,95,1.6692438
5688,00087_00015,100,85,1.3611501
5689,00087_00016,100,100,1.4211967
5690,00087_00017,20,75,1.8426481
5691,00087_00018,100,90,1.3583919
5692,00087_00019,100,85,1.9175734
5693,00087_00020,100,90,1.9236964
5694,00087_00021,100,90,1.9452612
5695,00087_00022,20,80,6.2857624
5696,00087_00023,20,75,6.1665086
5697,00087_00024,100,80,1.0804676
5698,00087_00025,100,90,1.4362959
5699,00087_00027,100,90,0.9992736
5700,00088_00001,20,90,6.1325677
5701,00089_00001,20,50,6.6804024
5702,00089_00002,20,85,7.0281108
5703,00089_00003,20,80,2.2743139
5704,00089_00006,100,90,1.8487824
5705,00090_00001,20,40,7.0584797
5706,00091_00001,20,90,0.891108
5707,00091_00002,0,0,0.0229026
5708,00091_00003,0,0,0.758176
5709,00092_00001,100,100,0.8878016
5710,00092_00002,100,100,1.0104912
5711,00092_00003,100,100,0.9410718
5712,00092_00004,100,100,1.2070388
5713,00095_00001,100,95,1.7523059
5714,00095_00002,100,100,1.523576
5715,00095_00003,100,95,1.6596558
5716,00096_00003,100,100,1.0036948
5717,00096_00004,100,100,0.8905738
5718,00097_00001,100,100,0.8681074
5719,00098_00001,100,95,0.9278689
5720,00099_00001,100,95,0.8846795
5721,00099_00002,100,95,1.0398139
5722,00099_00003,100,90,1.0021015
5723,00100_00001,0,60,1.0795307
5724,00102_00001,100,90,1.2666719
5725,00102_00002,100,85,1.5080559
5726,00102_00003,100,85,1.334632
5727,00102_00004,100,80,1.0957821
5728,00102_00005,100,90,1.0725009
5729,00102_00006,100,85,1.2340692
5730,00102_00007,100,95,1.3952872
5731,00103_00001,100,100,1.399897
5732,00103_00003,20,85,1.3523847
5733,00103_00004,20,90,1.4588343
5734,00103_00005,100,100,1.2380697
5735,00103_00007,100,100,1.127401
5736,00103_00008,100,100,0.9824822
5737,00103_00011,100,95,1.2121519
5738,00106_00002,20,85,2.0157664
5739,00109_00001,20,90,1.5850842
5740,00109_00002,20,95,1.5447853
5741,00109_00003,100,85,1.3895727
5742,00109_00004,100,95,1.8517402
5743,00109_00005,20,100,1.8939216
5744,00109_00006,100,90,2.2451648
5745,00109_00007,100,95,1.8344254
5746,00109_00008,20,90,1.7540407
5747,00109_00009,100,80,1.8726869
5748,00110_00001,20,85,0.7907861
5749,00110_00002,100,100,0.9898356
5750,00112_00001,20,95,0.8591991
5751,00112_00002,20,95,0.820369
5752,00112_00003,20,90,1.0026137
5753,00112_00004,100,85,0.9393808
5754,00112_00005,100,95,0.951835
5755,00112_00006,100,100,1.1073994
5756,00112_00007,100,95,1.0234397
5757,00114_00001,100,100,1.0442203
5758,00114_00002,100,90,1.3576556
5759,00118_00001,20,80,1.1067292
5760,00118_00002,20,60,1.0529619
5761,00118_00003,100,100,1.1480722
5762,00118_00004,100,95,2.182828
5763,00118_00005,100,90,2.4829786
5764,00119_00003,0,40,1.5043523
5765,00120_00001,20,80,6.9942175
5766,00120_00002,20,90,2.1503606
5767,00120_00003,20,85,7.0824653
5768,00120_00004,100,95,1.869053
5769,00120_00005,100,80,1.8866257
5770,00120_00006,100,95,1.3337436
5771,00120_00007,100,80,1.3461627
5772,00120_00008,100,90,1.5366522
5773,00120_00009,100,95,1.8376075
5774,00120_00010,100,95,1.7461492
5775,00120_00011,100,95,2.1563892
5776,00120_00012,100,90,2.1699402
5777,00120_00013,100,90,1.7614468
5778,00122_00001,100,75,1.4644446
5779,00122_00003,100,65,1.4630523
5780,00122_00004,100,75,1.137585
5781,00122_00005,100,95,1.0460702
5782,00122_00006,100,85,1.2062745
5783,00125_00001,100,95,0.7815507
5784,00125_00002,100,90,1.1493986
5785,00130_00001,100,100,1.7320778
5786,00130_00002,100,90,1.8707028
5787,00131_00001,100,90,1.4878098
5788,00131_00002,100,85,1.4050809
5789,00131_00003,100,85,1.300068
5790,00131_00004,100,95,1.4718002
5791,00131_00005,20,90,1.4311429
5792,00131_00006,100,90,1.5917064
5793,00131_00007,100,85,1.7858257
5794,00131_00008,20,85,6.1966331
5795,00131_00009,100,95,3.0380401
5796,00131_00010,100,90,2.248965
5797,00131_00011,100,85,2.9443535
5798,00131_00012,100,90,1.7417182
5799,00131_00013,100,95,2.1220493
5800,00131_00014,100,90,1.5509418
5801,00131_00015,100,95,1.0557104
5802,00132_00001,100,85,0.8459933
5803,00132_00002,100,75,0.8476392
5804,00132_00003,100,60,1.0466785
5805,00132_00004,100,65,0.8261678
5806,00132_00005,100,0,0.9836388
5807,00132_00006,100,90,0.9831326
5808,00132_00007,100,70,0.8849136
5809,00132_00008,100,95,0.980336
5810,00132_00009,100,90,0.892327
5811,00132_00010,100,95,0.9374601
5812,00132_00011,100,100,1.0227123
5813,00132_00012,100,80,0.8941565
5814,00132_00013,100,80,0.8320116
5815,00132_00017,100,90,0.8251134
5816,00132_00018,100,100,0.9351949
5817,00133_00001,100,95,0.866491
5818,00134_00001,100,90,0.9406588
5819,00134_00002,100,90,0.9796132
5820,00135_00005,100,90,1.1038438
5821,00135_00006,100,95,1.5958701
5822,00137_00001,20,70,1.0152049
5823,00137_00002,20,60,0.9594046
5824,00137_00003,100,90,0.8004976
5825,00137_00004,100,95,0.8549957
5826,00138_00001,100,100,1.3598655
5827,00139_00001,100,80,0.8810839
5828,00139_00002,100,95,0.8523776
5829,00139_00003,100,95,1.0554059
5830,00139_00006,0,40,0.5044449
5831,00139_00007,0,0,0.4632722
5832,00139_00008,0,60,0.4509579
5833,00139_00009,0,0,0.4817304
5834,00140_00001,100,95,1.9095397
5835,00140_00002,100,100,1.743479
5836,00143_00001,100,90,1.7512385
5837,00143_00002,100,95,1.0023507
5838,00143_00003,100,90,1.0431639
5839,00144_00001,20,40,0.8426746
5840,00144_00002,20,85,1.0241487
5841,00144_00003,20,85,0.9512532
5842,00145_00001,100,90,1.1733925
5843,00147_00002,20,95,6.3093853
5844,00148_00001,100,92,0.8531421
5845,00149_00001,20,80,6.3595036
5846,00150_00001,20,80,5.8736838
5847,00150_00002,20,85,5.9245902
5848,00150_00003,20,50,6.0894159
5849,00150_00004,20,80,6.2304536
5850,00150_00005,20,75,6.2567451
5851,00150_00006,20,80,6.1298427
5852,00150_00007,20,85,5.9470172
5853,00150_00008,20,85,6.0100359
5854,00150_00009,20,90,5.9236321
5855,00152_00002,100,90,0.9230809
5856,00154_00001,0,20,0.509281
5857,00154_00002,0,0,0.4939215
5858,00154_00005,100,65,0.9271839
5859,00155_00001,0,60,0.8218121
5860,00156_00001,100,90,0.7693429
5861,00158_00001,100,95,0.8365547
5862,00158_00002,100,90,0.9783127
5863,00158_00003,20,100,0.853816
5864,00158_00004,100,100,1.0645187
5865,00158_00005,100,100,0.9197463
5866,00163_00001,100,100,0.97731
5867,00163_00003,100,95,1.1436716
5868,00166_00001,0,70,1.2005839
5869,00166_00003,100,100,0.8813177
5870,00167_00001,20,75,5.9280366
5871,00167_00002,20,85,5.9385574
5872,00167_00003,20,70,5.8239292
5873,00167_00004,20,90,6.0588489
5874,00168_00001,100,90,1.4718831
5875,00168_00002,100,85,1.4003073
5876,00168_00003,100,95,1.3091322
5877,00178_00001,0,70,1.0006316
5878,00178_00002,100,85,0.869935
5879,00178_00003,100,100,0.8271703
5880,00179_00001,100,90,0.9873009
5881,00179_00002,100,90,0.829401
5882,00179_00003,100,80,0.8687751
5883,00181_00001,100,80,2.276404
5884,00181_00002,100,95,1.6773901
5885,00184_00002,0,45,1.240202
5886,00184_00005,100,100,1.0169684
5887,00184_00007,100,100,0.792633
5888,00184_00010,20,100,6.1221817
5889,00188_00001,20,90,0.7697619
5890,00188_00002,100,70,0.8138219
5891,00189_00001,100,85,0.9939225
5892,00189_00002,100,95,0.9983689
5893,00189_00003,100,95,1.0341837
5894,00190_00001,20,70,6.2698427
5895,00192_00002,20,90,1.0995193
5896,00192_00003,20,90,0.9985861
5897,00192_00004,20,90,0.6846008
5898,00192_00005,100,95,1.3877878
5899,00194_00001,100,95,0.9048703
5900,00197_00001,0,0,0.8038165
5901,00200_00001,100,90,0.7334121
5902,00201_00001,20,80,0.7557651
5903,00201_00003,0,60,0.8091444
5904,00203_00001,0,45,0.9766987
5905,00203_00002,100,95,1.1758458
5906,00206_00001,20,85,1.1809619
5907,00206_00002,100,85,1.1584727
5908,00210_00001,0,75,0.9475093
5909,00211_00001,20,70,1.1356006
5910,00213_00001,20,70,5.7028319
5911,00215_00001,20,30,5.870315
5912,00215_00002,20,90,1.1843307
5913,00215_00003,100,90,1.3106856
5914,00222_00001,0,60,1.2088424
5915,00222_00002,20,90,1.0140598
5916,00222_00003,0,30,1.066765
5917,00222_00004,0,50,0.8209095
5918,00222_00006,0,70,0.7466266
5919,00222_00007,0,50,0.8196288
5920,00222_00008,0,55,0.7564699
5921,00222_00009,0,65,0.9073541
5922,00222_00010,0,30,0.8682596
5923,00228_00001,100,100,1.4540977
5924,00229_00001,100,85,0.88868
5925,00232_00001,100,75,1.281541
5926,00232_00002,100,75,1.2007965
5927,00232_00003,100,85,1.1424778
5928,00234_00001,20,90,1.3823648
5929,00234_00002,20,95,1.3100886
5930,00002_00004,100,90,1.6367672
5931,00002_00005,100,100,1.2305985
5932,00002_00006,100,100,1.0957414
5933,00003_00001,100,85,2.9570342
5934,00005_00003,20,90,1.1696261
5935,00005_00004,20,80,0.9312798
5936,00005_00005,20,85,1.1266938
5937,00005_00006,20,85,1.0408034
5938,00005_00007,20,85,1.2254487
5939,00005_00008,20,65,1.3304877
5940,00005_00009,20,95,1.8736453
5941,00006_00001,20,100,6.611596
5942,00006_00002,20,90,6.8699885
5943,00006_00003,20,95,6.4158783
5944,00006_00004,20,95,6.2270971
5945,00006_00006,20,80,6.3791122
5946,00006_00007,20,100,6.4691385
5947,00008_00001,100,90,1.625554
5948,00008_00002,100,100,1.4967588
5949,00008_00003,100,90,1.4251633
5950,00008_00004,100,100,1.4140902
5951,00008_00005,100,100,1.5029951
5952,00009_00002,20,90,1.1740098
5953,00011_00001,100,95,1.5084952
5954,00012_00001,100,95,1.2521175
5955,00012_00002,100,85,1.7064483
5956,00013_00001,20,40,1.5630805
5957,00013_00004,100,95,1.0245356
5958,00016_00001,100,100,1.6430532
5959,00016_00002,100,90,1.5510424
5960,00016_00003,100,95,1.4242716
5961,00016_00004,100,95,1.1210987
5962,00016_00005,100,95,1.1785311
5963,00016_00006,100,85,1.0986898
5964,00017_00002,100,100,0.8321229
5965,00020_00001,100,90,0.8065191
5966,00020_00002,100,100,0.9005911
5967,00020_00003,100,100,0.9966111
5968,00022_00001,100,100,1.7989178
5969,00022_00002,100,85,2.0162377
5970,00022_00003,100,85,1.7758932
5971,00025_00005,20,90,2.065719
5972,00025_00007,100,95,1.7330442
5973,00026_00006,20,80,0.9138318
5974,00026_00007,100,90,0.8879293
5975,00027_00002,100,95,0.928225
5976,00027_00003,100,70,1.0598715
5977,00028_00001,20,95,0.9437401
